0000101111111 //data 283 : 23.9375
0000000000000 //data 284 : 0.0
0000000000000 //data 285 : 0.0
0000000000000 //data 286 : 0.0
0000000111101 //data 287 : 3.8125
0000000000000 //data 288 : 0.0
0000000000000 //data 289 : 0.0
0000000000000 //data 290 : 0.0
0000000000000 //data 291 : 0.0
0000000000000 //data 292 : 0.0
0000110000011 //data 293 : 24.1875
0001011011110 //data 294 : 45.875
0000111001100 //data 295 : 28.75
0000010100000 //data 296 : 10.0
0000000000000 //data 297 : 0.0
0000000000000 //data 298 : 0.0
0000000000000 //data 299 : 0.0
0000000000000 //data 300 : 0.0
0000000001010 //data 301 : 0.625
0000000000000 //data 302 : 0.0
0000000000100 //data 303 : 0.25
0000001101001 //data 304 : 6.5625
0000000000000 //data 305 : 0.0
0000000000000 //data 306 : 0.0
0000000101011 //data 307 : 2.6875
0000000000000 //data 308 : 0.0
0000000110000 //data 309 : 3.0
0000000000000 //data 310 : 0.0
0000000000000 //data 311 : 0.0
0000000000000 //data 312 : 0.0
0000000000000 //data 313 : 0.0
0000000101011 //data 314 : 2.6875
0000000110001 //data 315 : 3.0625
0000001001110 //data 316 : 4.875
0000001001111 //data 317 : 4.9375
0000001101000 //data 318 : 6.5
0000000011001 //data 319 : 1.5625
0000010001101 //data 320 : 8.8125
0000010000010 //data 321 : 8.125
0000000100011 //data 322 : 2.1875
0000000000000 //data 323 : 0.0
0000000000000 //data 324 : 0.0
0000000000000 //data 325 : 0.0
0000000000000 //data 326 : 0.0
0000000000000 //data 327 : 0.0
0000000000000 //data 328 : 0.0
0000000000000 //data 329 : 0.0
0000001000010 //data 330 : 4.125
0000000000000 //data 331 : 0.0
0000000000000 //data 332 : 0.0
0000000001100 //data 333 : 0.75
0000000000100 //data 334 : 0.25
0000000000000 //data 335 : 0.0
0000000101101 //data 336 : 2.8125
0000001000011 //data 337 : 4.1875
0000000000000 //data 338 : 0.0
0000000000000 //data 339 : 0.0
0000000000000 //data 340 : 0.0
0000000000000 //data 341 : 0.0
0000000000000 //data 342 : 0.0
0000000000000 //data 343 : 0.0
0000000000000 //data 344 : 0.0
0000000000000 //data 345 : 0.0
0000011100100 //data 346 : 14.25
0000010111010 //data 347 : 11.625
0000000000000 //data 348 : 0.0
0000000000000 //data 349 : 0.0
0000000000000 //data 350 : 0.0
0000000000000 //data 351 : 0.0
0000000000000 //data 352 : 0.0
0000000001000 //data 353 : 0.5
0000000000000 //data 354 : 0.0
0000000000000 //data 355 : 0.0
0000000000000 //data 356 : 0.0
0000110010011 //data 357 : 25.1875
0000101100100 //data 358 : 22.25
0000011000110 //data 359 : 12.375
0000000000000 //data 360 : 0.0
0000000000000 //data 361 : 0.0
0000000000000 //data 362 : 0.0
0000000000000 //data 363 : 0.0
0000000000000 //data 364 : 0.0
0000000000000 //data 365 : 0.0
0000000000000 //data 366 : 0.0
0000000010100 //data 367 : 1.25
0000000000000 //data 368 : 0.0
0000000111011 //data 369 : 3.6875
0000001010110 //data 370 : 5.375
0000000000000 //data 371 : 0.0
0000001000110 //data 372 : 4.375
0000010000100 //data 373 : 8.25
0000000000001 //data 374 : 0.0625
0000000000000 //data 375 : 0.0
0000000000000 //data 376 : 0.0
0000000000000 //data 377 : 0.0
0000000000000 //data 378 : 0.0
0000001011101 //data 379 : 5.8125
0000001001011 //data 380 : 4.6875
0000000000000 //data 381 : 0.0
0000000000000 //data 382 : 0.0
0000000000000 //data 383 : 0.0
0000000001010 //data 384 : 0.625
0000000111000 //data 385 : 3.5
0000011011110 //data 386 : 13.875
0000010011001 //data 387 : 9.5625
0000000000000 //data 388 : 0.0
0000000000000 //data 389 : 0.0
0000000000000 //data 390 : 0.0
0000000000000 //data 391 : 0.0
0000000000000 //data 392 : 0.0
0000000001111 //data 393 : 0.9375
0000000011111 //data 394 : 1.9375
0000000000000 //data 395 : 0.0
0000000000000 //data 396 : 0.0
0000000010100 //data 397 : 1.25
0000000001000 //data 398 : 0.5
0000000000000 //data 399 : 0.0
0000000000000 //data 400 : 0.0
0000000110100 //data 401 : 3.25
0000000101010 //data 402 : 2.625
0000000000000 //data 403 : 0.0
0000000000000 //data 404 : 0.0
0000000000000 //data 405 : 0.0
0000000000000 //data 406 : 0.0
0000000000000 //data 407 : 0.0
0000000000000 //data 408 : 0.0
0000000000000 //data 409 : 0.0
0000000000000 //data 410 : 0.0
0000000000000 //data 411 : 0.0
0000000000000 //data 412 : 0.0
0000000000000 //data 413 : 0.0
0000000000000 //data 414 : 0.0
0000000000000 //data 415 : 0.0
0000000000000 //data 416 : 0.0
0000000011111 //data 417 : 1.9375
0000000000000 //data 418 : 0.0
0000000000000 //data 419 : 0.0
0000000000000 //data 420 : 0.0
0000000000000 //data 421 : 0.0
0000111101000 //data 422 : 30.5
0000110101010 //data 423 : 26.625
0000000000000 //data 424 : 0.0
0000000000000 //data 425 : 0.0
0000000000000 //data 426 : 0.0
0000000000000 //data 427 : 0.0
0000000000000 //data 428 : 0.0
0000000000000 //data 429 : 0.0
0000000011100 //data 430 : 1.75
0000000110110 //data 431 : 3.375
0000000000000 //data 432 : 0.0
0000001010100 //data 433 : 5.25
0000000000000 //data 434 : 0.0
0000000000000 //data 435 : 0.0
0000010000001 //data 436 : 8.0625
0000010100000 //data 437 : 10.0
0000001011000 //data 438 : 5.5
0000001001110 //data 439 : 4.875
0000001000110 //data 440 : 4.375
0000001010001 //data 441 : 5.0625
0000000001101 //data 442 : 0.8125
0000000011100 //data 443 : 1.75
0000010010111 //data 444 : 9.4375
0000000000000 //data 445 : 0.0
0000000000000 //data 446 : 0.0
0000000000000 //data 447 : 0.0
0000000000000 //data 448 : 0.0
0000000000000 //data 449 : 0.0
0000000111000 //data 450 : 3.5
0000001101111 //data 451 : 6.9375
0000000000000 //data 452 : 0.0
0000000000000 //data 453 : 0.0
0000000000000 //data 454 : 0.0
0000000000000 //data 455 : 0.0
0000000000000 //data 456 : 0.0
0000000000000 //data 457 : 0.0
0000000000000 //data 458 : 0.0
0000000000000 //data 459 : 0.0
0000000000000 //data 460 : 0.0
0000001000110 //data 461 : 4.375
0000000000000 //data 462 : 0.0
0000000000000 //data 463 : 0.0
0000000010011 //data 464 : 1.1875
0000000000000 //data 465 : 0.0
0000000000000 //data 466 : 0.0
0000000000000 //data 467 : 0.0
0000000000000 //data 468 : 0.0
0000000000000 //data 469 : 0.0
0000000101100 //data 470 : 2.75
0000000000000 //data 471 : 0.0
0000000000000 //data 472 : 0.0
0000000001111 //data 473 : 0.9375
0000000000000 //data 474 : 0.0
0000000000000 //data 475 : 0.0
0000000100011 //data 476 : 2.1875
0000000000000 //data 477 : 0.0
0000000000000 //data 478 : 0.0
0000000111000 //data 479 : 3.5
0000000000100 //data 480 : 0.25
0000000000000 //data 481 : 0.0
0000000000000 //data 482 : 0.0
0000000000000 //data 483 : 0.0
0000000000000 //data 484 : 0.0
0000000000000 //data 485 : 0.0
0001011101101 //data 486 : 46.8125
0001001101110 //data 487 : 38.875
0000000000000 //data 488 : 0.0
0000000000000 //data 489 : 0.0
0000000000000 //data 490 : 0.0
0000000111001 //data 491 : 3.5625
0000000000000 //data 492 : 0.0
0000000000000 //data 493 : 0.0
0000001101001 //data 494 : 6.5625
0000101010010 //data 495 : 21.125
0000100001100 //data 496 : 16.75
0000000000000 //data 497 : 0.0
0000000000000 //data 498 : 0.0
0000000000000 //data 499 : 0.0
0000000000000 //data 500 : 0.0
0000000101100 //data 501 : 2.75
0000010001010 //data 502 : 8.625
0000001100111 //data 503 : 6.4375
0000000110101 //data 504 : 3.3125
0000000011100 //data 505 : 1.75
0000000000000 //data 506 : 0.0
0000100011111 //data 507 : 17.9375
0000001101011 //data 508 : 6.6875
0000000000000 //data 509 : 0.0
0000000000000 //data 510 : 0.0
0000000000000 //data 511 : 0.0
0000000000000 //data 512 : 0.0
0000000000000 //data 513 : 0.0
0000000000000 //data 514 : 0.0
0000001010100 //data 515 : 5.25
0000011101010 //data 516 : 14.625
0000000000000 //data 517 : 0.0
0000000000000 //data 518 : 0.0
0000000000000 //data 519 : 0.0
0000000000000 //data 520 : 0.0
0000000000000 //data 521 : 0.0
0000000000000 //data 522 : 0.0
0000000011110 //data 523 : 1.875
0000000000000 //data 524 : 0.0
0000000000000 //data 525 : 0.0
0000000000000 //data 526 : 0.0
0000000010000 //data 527 : 1.0
0000000000000 //data 528 : 0.0
0000000000000 //data 529 : 0.0
0000000101110 //data 530 : 2.875
0000000000000 //data 531 : 0.0
0000000000000 //data 532 : 0.0
0000000000101 //data 533 : 0.3125
0000000001001 //data 534 : 0.5625
0000000000000 //data 535 : 0.0
0000000000000 //data 536 : 0.0
0000000000000 //data 537 : 0.0
0000000000000 //data 538 : 0.0
0000000000000 //data 539 : 0.0
0000000000000 //data 540 : 0.0
0000000101111 //data 541 : 2.9375
0000000101111 //data 542 : 2.9375
0000000000000 //data 543 : 0.0
0000000000000 //data 544 : 0.0
0000000000000 //data 545 : 0.0
0000001110000 //data 546 : 7.0
0000000000000 //data 547 : 0.0
0000000000000 //data 548 : 0.0
0000000000000 //data 549 : 0.0
0001000000100 //data 550 : 32.25
0000101111001 //data 551 : 23.5625
0000000000000 //data 552 : 0.0
0000000000000 //data 553 : 0.0
0000000000000 //data 554 : 0.0
0000010111110 //data 555 : 11.875
0000000000000 //data 556 : 0.0
0000000000000 //data 557 : 0.0
0000100110100 //data 558 : 19.25
0000010010110 //data 559 : 9.375
0000010010011 //data 560 : 9.1875
0000100100111 //data 561 : 18.4375
0000000011110 //data 562 : 1.875
0000000000000 //data 563 : 0.0
0000000000000 //data 564 : 0.0
0000010010000 //data 565 : 9.0
0000100000110 //data 566 : 16.375
0000000110011 //data 567 : 3.1875
0000000000000 //data 568 : 0.0
0000000000000 //data 569 : 0.0
0000000000000 //data 570 : 0.0
0000000000000 //data 571 : 0.0
0000001001101 //data 572 : 4.8125
0000000100110 //data 573 : 2.375
0000000000000 //data 574 : 0.0
0000000100111 //data 575 : 2.4375
0000000000000 //data 576 : 0.0
0000000000000 //data 577 : 0.0
0000000000000 //data 578 : 0.0
0000101100001 //data 579 : 22.0625
0000110111100 //data 580 : 27.75
0000000000000 //data 581 : 0.0
0000000000000 //data 582 : 0.0
0000000000000 //data 583 : 0.0
0000000001110 //data 584 : 0.875
0000000001110 //data 585 : 0.875
0000000000000 //data 586 : 0.0
0000000000000 //data 587 : 0.0
0000000011100 //data 588 : 1.75
0000000000000 //data 589 : 0.0
0000000000000 //data 590 : 0.0
0000000100111 //data 591 : 2.4375
0000000010001 //data 592 : 1.0625
0000000000000 //data 593 : 0.0
0000000110110 //data 594 : 3.375
0000000101011 //data 595 : 2.6875
0000000001111 //data 596 : 0.9375
0000000000000 //data 597 : 0.0
0000000000000 //data 598 : 0.0
0000000000000 //data 599 : 0.0
0000000001110 //data 600 : 0.875
0000000000000 //data 601 : 0.0
0000000000000 //data 602 : 0.0
0000000011101 //data 603 : 1.8125
0000000000000 //data 604 : 0.0
0000000000000 //data 605 : 0.0
0000000000110 //data 606 : 0.375
0000000000000 //data 607 : 0.0
0000000000000 //data 608 : 0.0
0000000010100 //data 609 : 1.25
0000001000100 //data 610 : 4.25
0000000000000 //data 611 : 0.0
0000000000000 //data 612 : 0.0
0000000000000 //data 613 : 0.0
0000000000000 //data 614 : 0.0
0000000000000 //data 615 : 0.0
0000000010010 //data 616 : 1.125
0000000000000 //data 617 : 0.0
0000000000000 //data 618 : 0.0
0000000000000 //data 619 : 0.0
0000000000000 //data 620 : 0.0
0000000000000 //data 621 : 0.0
0000000000000 //data 622 : 0.0
0000011100100 //data 623 : 14.25
0000101100000 //data 624 : 22.0
0000001000101 //data 625 : 4.3125
0000000000000 //data 626 : 0.0
0000000000000 //data 627 : 0.0
0000000000000 //data 628 : 0.0
0000000000000 //data 629 : 0.0
0000001001101 //data 630 : 4.8125
0000010010110 //data 631 : 9.375
0000010011111 //data 632 : 9.9375
0000000000000 //data 633 : 0.0
0000000000000 //data 634 : 0.0
0000000000000 //data 635 : 0.0
0000001100001 //data 636 : 6.0625
0000011000010 //data 637 : 12.125
0000000000111 //data 638 : 0.4375
0000000000000 //data 639 : 0.0
0000000000000 //data 640 : 0.0
0000000000000 //data 641 : 0.0
0000000011000 //data 642 : 1.5
0000011110001 //data 643 : 15.0625
0000010110000 //data 644 : 11.0
0000000000000 //data 645 : 0.0
0000000000000 //data 646 : 0.0
0000000000000 //data 647 : 0.0
0000000000000 //data 648 : 0.0
0000000000000 //data 649 : 0.0
0000000000000 //data 650 : 0.0
0000000000000 //data 651 : 0.0
0000000011011 //data 652 : 1.6875
0000000000000 //data 653 : 0.0
0000000000000 //data 654 : 0.0
0000000000000 //data 655 : 0.0
0000001000111 //data 656 : 4.4375
0000001011001 //data 657 : 5.5625
0000000000000 //data 658 : 0.0
0000000000000 //data 659 : 0.0
0000000000000 //data 660 : 0.0
0000000000100 //data 661 : 0.25
0000000011110 //data 662 : 1.875
0000000000000 //data 663 : 0.0
0000000111110 //data 664 : 3.875
0000000000000 //data 665 : 0.0
0000000000000 //data 666 : 0.0
0000000000000 //data 667 : 0.0
0000000000000 //data 668 : 0.0
0000000011010 //data 669 : 1.625
0000000011101 //data 670 : 1.8125
0000000000000 //data 671 : 0.0
0000000000000 //data 672 : 0.0
0000000000000 //data 673 : 0.0
0000000000000 //data 674 : 0.0
0000000000000 //data 675 : 0.0
0000000000000 //data 676 : 0.0
0000000010111 //data 677 : 1.4375
0000000000000 //data 678 : 0.0
0000000000000 //data 679 : 0.0
0000000000000 //data 680 : 0.0
0000000000000 //data 681 : 0.0
0000000000000 //data 682 : 0.0
0000000000000 //data 683 : 0.0
0000000000000 //data 684 : 0.0
0000000000000 //data 685 : 0.0
0000000000000 //data 686 : 0.0
0000011110110 //data 687 : 15.375
0000000011111 //data 688 : 1.9375
0000000000000 //data 689 : 0.0
0000000000000 //data 690 : 0.0
0000000000000 //data 691 : 0.0
0000000000000 //data 692 : 0.0
0000000000000 //data 693 : 0.0
0000010111100 //data 694 : 11.75
0000110010111 //data 695 : 25.4375
0000000000000 //data 696 : 0.0
0000000000000 //data 697 : 0.0
0000000000000 //data 698 : 0.0
0000000010110 //data 699 : 1.375
0000100001101 //data 700 : 16.8125
0000001011111 //data 701 : 5.9375
0000000001110 //data 702 : 0.875
0000000000000 //data 703 : 0.0
0000000000000 //data 704 : 0.0
0000000000000 //data 705 : 0.0
0000001110010 //data 706 : 7.125
0000100000001 //data 707 : 16.0625
0000001011001 //data 708 : 5.5625
0000000000000 //data 709 : 0.0
0000000000000 //data 710 : 0.0
0000000000000 //data 711 : 0.0
0000000101001 //data 712 : 2.5625
0000000000000 //data 713 : 0.0
0000000000000 //data 714 : 0.0
0000001000010 //data 715 : 4.125
0000000000000 //data 716 : 0.0
0000000000000 //data 717 : 0.0
0000000000100 //data 718 : 0.25
0000000000000 //data 719 : 0.0
0000000000000 //data 720 : 0.0
0000000011100 //data 721 : 1.75
0000000000000 //data 722 : 0.0
0000000000000 //data 723 : 0.0
0000000000000 //data 724 : 0.0
0000000000000 //data 725 : 0.0
0000000000000 //data 726 : 0.0
0000000000000 //data 727 : 0.0
0000000000000 //data 728 : 0.0
0000000000000 //data 729 : 0.0
0000000000000 //data 730 : 0.0
0000000000000 //data 731 : 0.0
0000000000000 //data 732 : 0.0
0000000000000 //data 733 : 0.0
0000000010110 //data 734 : 1.375
0000000000000 //data 735 : 0.0
0000000000000 //data 736 : 0.0
0000000000000 //data 737 : 0.0
0000000000000 //data 738 : 0.0
0000000100100 //data 739 : 2.25
0000001000100 //data 740 : 4.25
0000000000000 //data 741 : 0.0
0000000000000 //data 742 : 0.0
0000000000000 //data 743 : 0.0
0000000011100 //data 744 : 1.75
0000000011111 //data 745 : 1.9375
0000000000110 //data 746 : 0.375
0000000000000 //data 747 : 0.0
0000000000000 //data 748 : 0.0
0000000000000 //data 749 : 0.0
0000000000000 //data 750 : 0.0
0000000000000 //data 751 : 0.0
0000000000000 //data 752 : 0.0
0000000000000 //data 753 : 0.0
0000000000000 //data 754 : 0.0
0000000000000 //data 755 : 0.0
0000000000000 //data 756 : 0.0
0000000000000 //data 757 : 0.0
0000010101010 //data 758 : 10.625
0000100000001 //data 759 : 16.0625
0000000000000 //data 760 : 0.0
0000000000000 //data 761 : 0.0
0000000000000 //data 762 : 0.0
0000110100011 //data 763 : 26.1875
0000000000000 //data 764 : 0.0
0000000000000 //data 765 : 0.0
0000000000000 //data 766 : 0.0
0000000000000 //data 767 : 0.0
0000000000000 //data 768 : 0.0
0000000000000 //data 769 : 0.0
0000000101000 //data 770 : 2.5
0000100110000 //data 771 : 19.0
0000101001111 //data 772 : 20.9375
0000100010101 //data 773 : 17.3125
0000000000000 //data 774 : 0.0
0000000000000 //data 775 : 0.0
0000000000000 //data 776 : 0.0
0000001001011 //data 777 : 4.6875
0000000100110 //data 778 : 2.375
0000000000000 //data 779 : 0.0
0000000000000 //data 780 : 0.0
0000001101101 //data 781 : 6.8125
0000000111100 //data 782 : 3.75
0000000000000 //data 783 : 0.0
0000000000000 //data 784 : 0.0
0000000000000 //data 785 : 0.0
0000000000000 //data 786 : 0.0
0000000000000 //data 787 : 0.0
0000000000000 //data 788 : 0.0
0000000000000 //data 789 : 0.0
0000000100001 //data 790 : 2.0625
0000000000000 //data 791 : 0.0
0000000000000 //data 792 : 0.0
0000000001001 //data 793 : 0.5625
0000000000000 //data 794 : 0.0
0000000000000 //data 795 : 0.0
0000000000000 //data 796 : 0.0
0000000000000 //data 797 : 0.0
0000000000000 //data 798 : 0.0
0000000000100 //data 799 : 0.25
0000000011101 //data 800 : 1.8125
0000001010010 //data 801 : 5.125
0000000000000 //data 802 : 0.0
0000000000000 //data 803 : 0.0
0000000000000 //data 804 : 0.0
0000000000000 //data 805 : 0.0
0000000001010 //data 806 : 0.625
0000000000000 //data 807 : 0.0
0000000000000 //data 808 : 0.0
0000000000000 //data 809 : 0.0
0000000000000 //data 810 : 0.0
0000000010001 //data 811 : 1.0625
0000000000000 //data 812 : 0.0
0000000000000 //data 813 : 0.0
0000000000000 //data 814 : 0.0
